geoserver,nombre,descripcion,wfs_activo,fallas_wfs_90d,bbox_area,n_features,bytes_estimados,errores_evaluar,errores_archivar,archivado,fecha_ultima_evaluacion,fecha_ultimo_archivo_intento,fecha_archivado
mmaya.siarh_2,geonode:capital_municipal,PDCRG (Plan Director de la Cuenca Río Grande). Cobertura con información georreferenciada de la ubicación de las Capitales Municipales en el área del Plan Director de la Cuenca del Río Grande.,True,9,12.582518,98.000000,51117.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:est_meteorologicas,"PDCLP (Plan Director de la Cuenca Lago Poopó). Muestra la ubicacion y la información relevante des las estaciones meteorologicas, en el marco del Plan Director de la Cuenca del Lago Poopó.",True,9,12.008657,33.000000,51467.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:pozosshibo_sergeomin,"PDCKyLMT (Plan Director Cuenca Katari y Lago Menor del Titicaca). Muestra la ubicación y la información relevante de pozos segun SHIBO SERGEOMIN, en el marco del Plan Director Cuenca Katari y Lago Menor del Titicaca.",True,9,0.209156,51.000000,53723.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:ciudadoruro,"PDCLP (Plan Director de la Cuenca Lago Poopó). Muestra la ubicación y el área de la ciudad de Oruro, en el marco del Plan Director de la Cuenca del Lago Poopó.",True,9,0.013806,2.000000,56554.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:ayllus_potosicuenca,"PDCLP (Plan Director de la Cuenca Lago Poopó). Muestra la ubicación y la información relevante de las comunidades familiares originarias (ayllus Potosí ), en el marco del Plan Director de la Cuenca del Lago Poopó.",True,9,1.266337,7.000000,56661.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:depositosmetalicos,"PDCKyLMT (Plan Director Cuenca Katari y Lago Menor del Titicaca). Muestra la ubicación y la información relevante de  los depositos metalicos, en el marco del Plan Director Cuenca Katari y Lago Menor del Titicaca.",True,9,0.979865,111.000000,56854.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:minas_1,PDCRT (Plan Director de la Cuenca Río Tupiza). Muestra la ubicación y la información relevante de los centros mineros en el marco del Plan Director de la Cuenca del Río Tupiza.,True,9,0.285725,69.000000,57974.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:etp_anu,"PDCRPH (Plan Director de la Cuenca Rio Pampa Huari) Describe las variaciones meteorológicas de la evapotranspiración potencial en la cuenca del rio pampa Huari, elaborado en base a datos disponibles de SENAMHI 2017.

ETP en m.m.: 460 mm, 450 mm, 440 mm, 430 mm, 420 mm, 410 mm, 400 mm, 390 mm, 387 mm.",True,9,0.250977,17.000000,58065.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:urbano_2011,"PDCRR (Plan Director de la Cuenca Río Rocha). Muestra la georreferenciación del crecimiento urbano del año 2011, en la cuenca, en el área del Plan Director de la Cuenca del Río Rocha.",True,9,0.333716,29.000000,60169.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:poblacion_comdad_2012,"PDCRGu (Plan Director de la Cuenca Río Guadalquivir). Muestra la ubicacion e información del las ploblaciones segun censo nacional de poblacion y vivienda 2012, en el marco del Plan Director de la Cuenca del Río Guadalquivir.",True,9,0.438169,160.000000,65312.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:humedad_anual_pampahuari,"PDCRPH (Plan Director de la Cuenca Rio Pampa Huari) Describe las variaciones meteorológicas de la humedad relativa en la cuenca del rio pampa Huari, elaborado en base a datos disponibles de SENAMHI 2017.

Valores: 70%, 68%, 66%, 64%, 62%, 60%, 58%, 56%, 54%, 52%",True,9,0.251123,20.000000,66072.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:ap_departamental,"PDCRM (Plan Director de la Cuenca Río Mizque). Muestra la ubicacion y la información relevante del area protegida departamental, en el marco del Plan Director de la Cuenca Río Mizque.",True,9,2.117438,3.000000,66085.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:urbano_1986,"PDCRR (Plan Director de la Cuenca Río Rocha). Muestra la georreferenciación del crecimiento urbano del año 1986 en la cuenca, en el área del Plan Director de la Cuenca del Río Rocha.",True,9,0.328938,23.000000,66134.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:ap_nacional,"PDCRM (Plan Director de la Cuenca Río Mizque). Muestra la ubicacion y la información relevante del las areas protegidas nacionales, en el marco del Plan Director de la Cuenca Río Mizque.",True,9,9.489877,14.000000,66990.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:isoyetas_1,"PDCRR (Plan Director de la Cuenca Río Rocha). Muestra las lineas Isoyetas y la información relevante, en el marco del Plan Director de la Cuenca Río Rocha.",True,9,0.616954,65.000000,67028.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:poblacion_cuenca_yapacani,"PDCRY (Plan Director de la Cuenca Río Yapacaní). Muestra la ubicación y la información relevante de los  centros poblados, en el marco del Plan Director de la Cuenca del Río Yapacaní.",True,9,1.803157,205.000000,67322.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:proyectos_riego,"PDCRG (Plan Director de la Cuenca Rio Grande). Muestra la ubicación y la información relevante de los proyectos riego, en el marco del Plan Director de la Cuenca del Río Grande.",True,9,12.124474,182.000000,68214.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:azero_sistemas_riego2017,PDCRA (Plan Director de la Cuenca  Río Azero). Muestra la ubicación e información relevante de los sistemas de riego 2017 en cuenca en el marco del Plan Director de la Cuenca del  Río Azero.,True,9,0.651981,99.000000,68468.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:aps_departamentales,Límite de áreas protegidas a nivel departamental correspondiente a la Cuenca del Río Grande,True,9,2.095359,3.000000,69046.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:aps_nacionales,PDCRG (Plan Director de la Cuenca Rio Grande). Muestra información relevante de Áreas Protegidas a nivel Nacional en la Cuenca del Plan Director del Río Grande.,True,9,9.297579,14.000000,69121.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:distritosmineros,PDCRCo (Plan Director de la Cuenca Río Cotagaita). Muestra la ubicación y la información relevante de los distritos mineros en el marco del Plan Director de la Cuenca del Río Cotagaita.,True,9,0.892053,12.000000,74064.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:proyectosmunicipal,"PDCRM (Plan Director de la Cuenca Río Mizque).  Muestra la ubicacion y la información relevante de los proyectos Municipales, en el marco del Plan Director de la Cuenca Río  Mizque.",True,9,1.907094,129.000000,75233.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:cotagaita_geologia,PDCRCo (Plan Director de la Cuenca Río Cotagaita). Muestra la información relevante de la geología en el marco del Plan Director de la Cuenca del Río Cotagaita.,True,9,1.069930,40.000000,75320.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:fallas_geologicas,"PDCRR (Plan Director de la Cuenca Río Rocha). Muestra la información relevante de las fallas geologicas, en el marco del Plan Director de la Cuenca Río Rocha.",True,9,0.613350,8.000000,75672.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:cuencas_pedagogicas_2018v01,"Proyectos de Cuencas Pedagógicas para la gestión 2018, en el marco del Plan Nacional de Cuencas (PNC)",True,9,15.362328,2.000000,79489.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:plegamientogeologico,"PDCKyLMT (Plan Director Cuenca Katari y Lago Menor del Titicaca). Muestra la información relevante del plegamiento geologico, en el marco del Plan Director Cuenca Katari y Lago Menor del Titicaca.",True,9,1.077906,167.000000,83066.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:mineria_pertenencias_1,PDCRT (Plan Director de la Cuenca Río Tupiza). Muestra la ubicación y la información relevante Minería Pertenencias de en el marco del Plan Director de la Cuenca del Río Tupiza.,True,9,0.268593,76.000000,83494.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:aguapotablemiagua_i_ii_iii_iv_10_2017,"PDCKyLMT (Plan Director Cuenca Katari y Lago Menor del Titicaca). Muestra la ubicación y la información relevante de proyectos de agua potable del programa Mi Agua I, II, III y IV, en el marco del Plan Director Cuenca Katari y Lago Menor del Titicaca.",True,9,1.126414,167.000000,83867.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:urbano_1989,"PDCRR (Plan Director de la Cuenca Río Rocha). Muestra la georreferenciación del crecimiento urbano del año 1989 en la cuenca, en el área del Plan Director de la Cuenca del Río Rocha.",True,9,0.329607,25.000000,88945.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:lineas_mt,PDCRCo (Plan Director de la Cuenca Río Cotagaita). Muestra la red y la información relevante de las lineas de media tensión en el marco del Plan Director de la Cuenca del Río Cotagaita.,True,9,0.578004,326.000000,90172.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:ganaderia_comun,PDCRCo (Plan Director de la Cuenca Río Cotagaita). Muestra la ubicación y la información relevante de de la ganadería en el marco del Plan Director de la Cuenca del Río Cotagaita.,True,9,0.838377,51.000000,97237.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:forestal_2013_2017v01_sp,"Cuencas que se sobreponen en intervenciones MIC, Forestal, Pedagógicas y Defensivos",True,9,6.059935,8.000000,98211.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:areasprospectivas,"PDCKyLMT (Plan Director Cuenca Katari y Lago Menor del Titicaca). Muestra la información relevante de areas favorables para la propeccion minera, en el marco del Plan Director Cuenca Katari y Lago Menor del Titicaca.",True,9,2.015968,32.000000,104794.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:areas_forestales_1_disolv,"PDCRPH (Plan Director de la Cuenca Rio Pampa Huari) Describe las áreas forestales que existe en la cuenca del rio pampa Huari, clasificados según tipo: área forestal y Áreas verdes urbano.",True,9,0.025477,2.000000,106104.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:geologia_estructura_cuenca_poopo,"PDCLP (Plan Director de la Cuenca Lago Poopó). Muestra las estructuras geológicas en la Cuenca del Río Grande: Fallas, anticlinales y sinclinales, en el marco del Plan Director de la Cuenca del Lago Poopó.",True,9,4.677872,295.000000,108029.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:azero_riosprincipales,PDCRA (Plan Director de la Cuenca Río Azero). Muestra la georreferenciación y la información relevante de los ríos principales en el marco del Plan Director de la Cuenca del Ríos Azero.,True,9,0.537290,9.000000,108160.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:geologia_3,"PDCRM (Plan Director de la Cuenca Río Mizque). Muestra la información relevante  de las unidades geologicas, en el marco del Plan Director de la Cuenca Río Mizque.",True,9,2.119746,39.000000,108841.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:vegetacion_2,"PDCRT (Plan Director Cuenca Río Tupiza). Muestra la información relevante de la cobertura de vegetación de la cuenca, en el marco del Plan Director de la Cuenca del Río Tupiza.",True,9,0.303313,25.000000,111890.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:pozos_referencial_chiquitania,Pozos JICA Chiquitania,True,9,36.932456,224.000000,113210.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:mineria_cuadriculas,"PDCRCo (Plan Director de la Cuenca Río Cotagaita). Muestra la ubicación y la información relevante de minería cuadriculas, en el marco del Plan Director de la Cuenca del Río Cotagaita.",True,9,1.031344,158.000000,114329.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:proyectosriego,"PDCRM (Plan Director de la Cuenca Río Mizque). Muestra la ubicacion y la información relevante de los proyectos de riego, en el marco del Plan Director de la Cuenca Río Mizque.",True,9,1.927835,328.000000,119851.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:cuerpos_agua_disolv,PDCRPH (Plan Director de la Cuenca Rio Pampa Huari). Muestra la cobertura de los cuerpos de agua de la  cuenca del rio Pampa Huari.,True,9,0.205713,15.000000,120684.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:azero_rios_100000,PDCRA (Plan Director de la Cuenca Río Azero). Muestra la georreferenciación y la información relevante de los ríos escala 1:100.000 en el marco del Plan Director de la Cuenca del Rio Azero.,True,9,0.821119,250.000000,124000.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:localidades_1,PDCRT (Plan Director de la Cuenca Río Tupiza). Muestra la ubicación y la información relevante de las localidades en el marco del Plan Director de la Cuenca del Río Tupiza.,True,9,0.273503,167.000000,125684.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:ductos_ypfb,PDCRGu (Plan Director de la Cuenca Río Guadalquivir).  Muestra la distribución espacial de ductos en el marco del Plan Director de la Cuenca del Río Guadalquivir.,True,9,0.100234,5.000000,129557.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:parque_amboro,"PDCRY (Plan Director de la Cuenca Río Yapacaní). Muestra la ubicación y la información relevante del parque nacional Amboro, en el marco del Plan Director de la Cuenca del Río Yapacaní.",True,9,0.616947,1.000000,130951.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:cuenca_rio_pampa_huari,PDCRPH (Plan Director de la Cuenca Río Pampa Huari). Muestra los límites de la Cuenca Pampa Huari en el marco del Plan Director.,True,9,0.241772,1.000000,135078.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:inventario_presas_2010_,Inventario de Presas al 2010,True,9,46.725228,287.000000,135234.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:urbano_2001,"PDCRR (Plan Director de la Cuenca Río Rocha). Muestra la georreferenciación del crecimiento urbano del año 2001, en la cuenca, en el área del Plan Director de la Cuenca del Río Rocha.",True,9,0.331875,32.000000,137280.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:estructuras,"PDCRT (Plan Director Cuenca Río Tupiza). Muestra la información relevante de Estructura Geológica de la Cuenca, en el marco del Plan Director de la Cuenca del Río Tupiza.
- Contacto Geológico 
- Eje Anticlinal 
- Eje Sinclinal
- Falla normal
- Falla inversa 
- Escarpe de deslizamiento 
- Rumbo / Buzamiento",True,9,0.295724,252.000000,137491.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:erosioneolicapotencial,"PDCKyLMT (Plan Director Cuenca Katari y Lago Menor del Titicaca). Muestra la información relevante de la erosion eolico potencial, en el marco del Plan Director Cuenca Katari y Lago Menor del Titicaca.",True,9,1.297097,3.000000,145205.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:isoyectas,PDCRGu (Plan Director de la Cuenca Río Guadalquivir). Muestra la distribución espacial de Isoyetas del Plan Director de la Cuenca del Río Guadalquivir.,True,9,0.537911,33.000000,149358.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:indice_de_alfabetismo,PDCRCo (Plan Director de la Cuenca Río Cotagaita). Muestra la ubicación y la información relevante del indice de analfabetismo en el marco del Plan Director de la Cuenca del Río Cotagaita.,True,9,1.067589,15.000000,150672.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:urbano_1996,"PDCRR (Plan Director de la Cuenca Río Rocha). Muestra la georreferenciación del crecimiento urbano del año 1996 en la cuenca, en el área del Plan Director de la Cuenca del Río Rocha.",True,9,0.329607,28.000000,155966.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:cuerpos_agua,PDCRG (Plan Director de la Cuenca Rio Grande). Muestra la georreferenciación de cuerpos de agua en la Cuenca  del Plan Director del Río Grande.,True,9,13.618036,106.000000,156498.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:limite_valles,"PDCRR (Plan Director de la Cuenca Río Rocha). Muestra la ubicación y la información relevante de los valles, en el marco del Plan Director de la Cuenca Río Rocha.",True,9,0.640281,3.000000,159714.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:areaurbana,"PDCKyLMT (Plan Director Cuenca Katari y Lago Menor del Titicaca). Muestra la ubicación y la información relevante del area urbana, en el marco del Plan Director Cuenca Katari y Lago Menor del Titicaca.",True,9,0.785454,25.000000,162115.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:urbano_2006,"PDCRR (Plan Director de la Cuenca Río Rocha). Muestra la georreferenciación del crecimiento urbano del año 2016, en la cuenca, en el área del Plan Director de la Cuenca del Río Rocha.",True,9,0.332697,30.000000,174420.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:capacidadintercambiocationico,"PDCKyLMT (Plan Director Cuenca Katari y Lago Menor del Titicaca). Muestra la ubicación y la información relevante de la capacidad intercambio cationico de suelo en la cuenca, en el marco del Plan Director Cuenca Katari y Lago Menor del Titicaca.",True,9,1.296880,4.000000,176762.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:isotermas_1,"PDCRR (Plan Director de la Cuenca Río Rocha). Muestra las lineas Isotermas y la información relevante, en el marco del Plan Director de la Cuenca Río Rocha.",True,9,0.543089,14.000000,181157.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:pdcrph_municipios,Limite de municipios de la cuenca del Río Pampa-Huari,True,9,0.989300,7.000000,187453.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:acuifero_1,"PDCKyLMT (Plan Director Cuenca Katari y Lago Menor del Titicaca). Muestra las zonas y la información relevante de los acuiferos, en el marco del Plan Director Cuenca Katari y Lago Menor del Titicaca.",True,9,0.212176,4.000000,190076.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:poopo_sistemas_riego_2017,"PDCLP (Plan Director de la Cuenca Lago Poopó). Muestra la ubicacion y la información relevante de los sistemas de riego 2017 en la cuenca, en el marco del Plan Director de la Cuenca del Lago Poopó.",True,9,3.508320,350.000000,191450.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:poopo_calidaddeagua_simovh_2002_2016,"PDCLP (Plan Director de la Cuenca Lago Poopó). Muestra la ubicación del monitoreo y la información relevante de la calidad de aguas (2002-2016), en el marco del Plan Director de la Cuenca del Lago Poopó.",True,9,1.591550,158.000000,191654.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:esta_educacion,"PDCR_G (Plan Director de la Cuenca Río Guadalquivir). Cobertura de Establecimientos de Educación identificados dentro de la Cuenca del Rio Guadalquivir, en base a datos del Ministerio de Educación.",True,9,0.455505,248.000000,191803.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:comunidadesagropecuario,"PDCRM (Plan Director de la Cuenca Río Mizque). Muestra la ubicacion y la información relevante de las comunidades agropecuarios, en el marco del Plan Director de la Cuenca Río Mizque.",True,9,1.948449,629.000000,192474.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:zonas_turisticas,"PDCRY (Plan Director de la Cuenca Río Yapacaní). Muestra la ubicación y la información relevante de las zonas turísticas, en el marco del Plan Director de la Cuenca del Río Yapacaní.",True,9,0.602812,14.000000,200010.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:poblacion,"PDCKyLMT (Plan Director Cuenca Katari y Lago Menor del Titicaca). Muestra la ubicación y la información relevante de las poblaciones, en el marco del Plan Director Cuenca Katari y Lago Menor del Titicaca.",True,9,1.192475,588.000000,200626.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:muestreo_calidad_hidrica_2002_2016,"PDCRT (Plan Director de la Cuenca Río Tupiza). Muestra la ubicación del punto de  muestreo y la información relevante  del estudio de la calidad hídrica ,  en el marco del Plan Director de la Cuenca del Río Tupiza.",True,9,0.225137,135.000000,205551.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:pdcrk_municipios,Limite de municipios de la cuenca del Río Katari,True,9,2.316926,27.000000,207803.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:quemas,"PDCRM (Plan Director de la Cuenca Río Mizque). Muestra la georreferenciación y la información relevante de las quemas en la cuenca, en el marco del Plan Director de la Cuenca Río Mizque.",True,9,1.170386,9.000000,208948.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:geomorfologia_disuelto,"PDCRPH (Plan Director de la Cuenca Rio Pampa Huari) Describe las formaciones geomorfológicas en la cuenca de rio pampa huari como unidades de origen aluviales-material aluvial, presentes en cauces de ríos actuales.",True,9,0.250972,7.000000,210507.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:vegetacion_1,"PDCRGu (Plan Director de la Cuenca Río Guadalquivir). Muestra la información relevante del la cobertura vegetal,  en el área del Plan Director de la Cuenca del Río Guadalquivir.",True,9,0.558805,15.000000,212349.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:cuadriculas_cuencapoopo,PDCLP (Plan Director de la Cuenca Lago Poopó). Muestra la ubicación y la información relevante de Concesiones Mineras Cuadriculas en el marco del Plan Director de la Cuenca del Lago Poopó.,True,9,4.119172,314.000000,217539.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:cuenca_rio_azero,PDCRA (Plan Director de la Cuenca Rio Azero). Muestra los límites del Plan Director de la Cuenca del Río Azero.,True,9,0.888928,1.000000,221140.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:comunidades,"PDCRM (Plan Director de la Cuenca Río Mizque). Muestra la ubicacion y la información relevante de las comunidades, en el marco del Plan Director de la Cuenca Río Mizque.",True,9,2.014484,766.000000,221680.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:cuenca_rio_cotagaita,PDCRCo (Plan Director de la Cuenca Río Cotagaita). Muestra los límites de la Cuenca Cotagaita en el marco del Plan Director.,True,9,1.031836,1.000000,222712.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:radiacion_anual,"PDCRPH (Plan Director de la Cuenca Rio Pampa Huari) Describe las variaciones meteorológicas de la radiación solar en la cuenca del rio pampa Huari, elaborado en base a datos disponibles de SENAMHI 2017.

Valor en Kj/m2/dia:
15500 Kj/m2/dia, 16000 Kj/m2/dia, 16500 Kj/m2/dia., 1700 Kj/m2/dia, 17500 Kj/m2/dia, 18000 Kj/m2/dia., 18500 Kj/m2/dia.",True,9,0.251017,73.000000,228402.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:azero_rios_250000,PDCRA (Plan Director de la Cuenca Río Azero). Muestra la georreferenciación y la información relevante de los ríos escala 1:250.000 en el marco del Plan Director de la Cuenca del Rio Azero.,True,9,0.722135,44.000000,237934.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:geologia_cuenca_poopo,"PDCLP (Plan Director de la Cuenca Lago Poopó). Muestra la información relevante de las unidades geológicas, en el marco del Plan Director de la Cuenca del Lago Poopó.",True,9,4.955030,142.000000,239866.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:azero_rios_50000_1,PDCRA (Plan Director de la Cuenca Río Azero). Muestra la georreferenciación y la información relevante de los ríos escala 1:50.000 en el marco del Plan Director de la Cuenca del Rio Azero.,True,9,0.831506,655.000000,242219.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:fallalineamientogeologico,"PDCKyLMT (Plan Director Cuenca Katari y Lago Menor del Titicaca). Muestra la información relevante delas fallas geologicas, en el marco del Plan Director Cuenca Katari y Lago Menor del Titicaca.",True,9,1.088695,300.000000,244260.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:azero_ap_inao,"PDCRA (Plan Director de la Cuenca Rio Azero). Muestra Área protegida Iñao, mapa proveniente del Servicio Nacional de Áreas protegidas, del estudio de manejo del Parque IÑAO.",True,9,0.502128,3.000000,244364.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:cuencas_pedagogicas_2013_2017v01,"Proyectos de Cuencas Pedagógicas entre las gestiones 2013 - 2017, en el marco del Plan Nacional de Cuencas (PNC)",True,9,14.204976,11.000000,244812.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:materiaorganica,"PDCKyLMT (Plan Director Cuenca Katari y Lago Menor del Titicaca). Muestra la información relevante de la materia organica en la superficie de la cuenca, en el marco del Plan Director Cuenca Katari y Lago Menor del Titicaca.",True,9,1.296880,4.000000,252517.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:densidadaparentesuelo,"PDCKyLMT (Plan Director Cuenca Katari y Lago Menor del Titicaca). Muestra la información relevante de la densidad aparente del suelo en la cuenca, en el marco del Plan Director Cuenca Katari y Lago Menor del Titicaca.",True,9,1.296880,2.000000,256377.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:limiteadministrativo,"PDCKyLMT (Plan Director Cuenca Katari y Lago Menor del Titicaca). Muestra el limite administrativo y la información relevante, en el marco del Plan Director Cuenca Katari y Lago Menor del Titicaca.",True,9,10.797298,29.000000,258929.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:mancomunidad_region_andina,PDCRG (Plan Director de la Cuenca Rio Grande). Muestra la georreferenciación y la información demográfica relevante de los municipios que componen la Mancomunidad de Municipios de la Region Andina. Información provista en el marco del Plan Director de la Cuenca del Río Grande.,True,9,0.524764,5.000000,259178.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:conductividadelectrica,"PDCKyLMT (Plan Director Cuenca Katari y Lago Menor del Titicaca). Muestra la información relevante de la conductividad electrica de suelo de la cuenca, en el marco del Plan Director Cuenca Katari y Lago Menor del Titicaca.",True,9,1.297142,4.000000,268004.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:contenidoarena,"PDCKyLMT (Plan Director Cuenca Katari y Lago Menor del Titicaca). Muestra la información relevante del contenido de arena de la sueperficie de la cuenca, en el marco del Plan Director Cuenca Katari y Lago Menor del Titicaca.",True,9,1.296976,5.000000,277883.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:cuenca_rio_cachimayu,PDCRCa (Plan Director de la Cuenca Rio Cachimayu). Muestra los Límites de la Cuenca del Plan Director de la del Río Cachimayu.,True,9,0.424449,1.000000,280761.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:ap_municipal,"PDCRM (Plan Director de la Cuenca Río Mizque). Muestra la ubicacion y la información relevante de las areas protegidas municipales, en el marco del Plan Director de la Cuenca Río Mizque.",True,9,9.535405,23.000000,283590.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:mineria_pertenencias,"PDCRCo (Plan Director de la Cuenca Río Cotagaita). Muestra la ubicación y la información relevante de minería pertenencias, en el marco del Plan Director de la Cuenca del Río Cotagaita.",True,9,0.777031,300.000000,283800.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:densidad_p_disol,"PDCRPH (Plan Director de la Cuenca Rio Pampa Huari) Describe la densidad poblacional en relación a superficie de la cuenca del rio pampa Huari.

Densidad (Hab/km2)
0-12734
12734-45574
45574-98521
98521-170904
>170904",True,9,0.250953,5.000000,283907.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:centros_salud,"PDCRG (Plan Director de la Cuenca Rio Grande). Muestra la ubicación y la información relevante de los centros de salud, en el marco del Plan Director de la Cuenca del Río Grande.",True,9,14.825587,810.000000,288360.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:girh_mic,"PDCKyLMT (Plan Director Cuenca Katari y Lago Menor del Titicaca). Muestra la ubicación y la información relevante de GIRH - MIC, en el marco del Plan Director Cuenca Katari y Lago Menor del Titicaca.",True,9,0.569644,8.000000,290530.000000,0,0,False,2026-04-12,,
mmaya.siarh_2,geonode:aps_municipales,PDCRG (Plan Director de la Cuenca Rio Grande). Muestra la georreferenciación y la información de Áreas Protegidas a nivel Municipal en la Cuenca del Plan Director del Río Grande.,True,9,9.308524,23.000000,293899.000000,0,0,False,2026-04-12,,
